Index,Scene,Trajectory Name,File Path,Num Waypoints,X Start,X End,X Change,X Range,Y Start,Y End,Y Change,Y Range,Z Start,Z End,Z Change,Z Range,Euclidean Distance,Path Length,Requires Chassis,Chassis Movement Score
103,unknown,orbit_left_034,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_034.json,120,1.0500,4.0020,2.9520,2.9520,0.0800,-0.7077,0.7877,0.7891,0.8600,0.7122,0.1478,0.2304,3.0589,3.1658,True,3.0553
104,unknown,orbit_right_076,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_076.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.6584,0.5784,0.7980,0.8600,0.9800,0.1200,0.2115,3.0576,4.0110,True,3.0553
105,unknown,orbit_left_045,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_045.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4886,0.5686,1.0000,0.8600,0.9763,0.1163,0.2330,3.0556,4.3015,True,3.0534
106,unknown,arc_left_push_068,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_068.json,120,1.0500,4.0480,2.9980,3.0000,0.0800,-0.4896,0.5696,0.6429,0.8600,0.8484,0.0116,0.0652,3.0517,3.1859,True,3.0516
107,unknown,orbit_right_005,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_005.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.6378,0.5578,0.8961,0.8600,0.8007,0.0593,0.2244,3.0520,4.2507,True,3.0514
108,unknown,orbit_right_067,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_067.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.6371,0.5571,0.6210,0.8600,0.9450,0.0850,0.1878,3.0525,3.2359,True,3.0513
109,unknown,arc_left_push_010,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_010.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4754,0.5554,0.5557,0.8600,0.6150,0.2450,0.2450,3.0608,3.2594,True,3.0510
110,unknown,orbit_left_091,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_091.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4696,0.5496,0.6913,0.8600,0.8766,0.0166,0.0552,3.0500,3.2315,True,3.0499
111,unknown,orbit_right_074,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_074.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.6284,0.5484,0.5751,0.8600,0.9825,0.1225,0.2203,3.0522,3.4686,True,3.0497
112,unknown,orbit_left_089,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_089.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4655,0.5455,0.9450,0.8600,0.7775,0.0825,0.2224,3.0503,4.1520,True,3.0492
113,unknown,orbit_left_072,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_072.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4634,0.5434,0.6835,0.8600,0.8046,0.0554,0.2097,3.0493,3.7110,True,3.0488
114,unknown,orbit_right_092,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_092.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.6177,0.5377,0.8057,0.8600,0.7646,0.0954,0.2439,3.0493,3.9661,True,3.0478
115,unknown,orbit_left_058,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_058.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4573,0.5373,0.6337,0.8600,0.9280,0.0680,0.1227,3.0485,3.6659,True,3.0477
116,unknown,orbit_left_013,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_013.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4563,0.5363,0.5838,0.8600,0.9372,0.0772,0.2212,3.0485,3.2178,True,3.0476
117,unknown,orbit_left_022,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_022.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4561,0.5361,1.0000,0.8600,0.9752,0.1152,0.1421,3.0497,4.1727,True,3.0475
118,unknown,orbit_left_053,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_053.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4550,0.5350,0.9628,0.8600,0.9316,0.0716,0.1988,3.0482,4.1988,True,3.0473
119,unknown,arc_left_push_061,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_061.json,120,1.0500,4.0500,3.0000,3.0592,0.0800,-0.4529,0.5329,0.5394,0.8600,0.7461,0.1139,0.1139,3.0491,3.3489,True,3.0470
120,unknown,arc_left_push_090,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_090.json,120,1.0500,4.0500,3.0000,3.4576,0.0800,-0.4529,0.5329,0.6494,0.8600,0.8744,0.0144,0.1055,3.0470,4.2815,True,3.0470
121,unknown,tracking_zigzag_018,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_018.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.6110,0.5310,0.8588,0.8600,0.9154,0.0554,0.1107,3.0471,3.4734,True,3.0466
122,unknown,orbit_left_096,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_096.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4507,0.5307,0.5862,0.8600,0.9453,0.0853,0.1852,3.0478,3.2967,True,3.0466
123,unknown,tracking_zigzag_081,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_081.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.6089,0.5289,0.7676,0.8600,0.9770,0.1170,0.2341,3.0485,3.5484,True,3.0463
124,unknown,arc_left_push_021,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_021.json,120,1.0500,4.0500,3.0000,3.2034,0.0800,-0.4461,0.5261,0.5314,0.8600,0.6624,0.1976,0.2031,3.0522,3.5463,True,3.0458
125,unknown,orbit_right_048,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_048.json,120,1.0500,3.9351,2.8851,2.8851,0.0800,1.0559,0.9759,1.3380,0.8600,0.8710,0.0110,0.2153,3.0457,3.7914,True,3.0457
126,unknown,arc_left_push_084,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_084.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4433,0.5233,0.5828,0.8600,0.7367,0.1233,0.1265,3.0478,3.2320,True,3.0453
127,unknown,orbit_left_020,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_020.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4423,0.5223,0.8395,0.8600,0.9329,0.0729,0.1298,3.0460,4.2572,True,3.0451
128,unknown,orbit_right_010,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_010.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.6022,0.5222,0.6688,0.8600,0.8597,0.0003,0.0849,3.0451,3.7553,True,3.0451
129,unknown,orbit_left_073,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_073.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4418,0.5218,0.6589,0.8600,0.7444,0.1156,0.1939,3.0472,3.3393,True,3.0450
130,unknown,orbit_right_030,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_030.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5960,0.5160,0.5160,0.8600,1.0809,0.2209,0.2912,3.0521,3.2645,True,3.0441
131,unknown,orbit_right_057,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_057.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5959,0.5159,0.7288,0.8600,0.7921,0.0679,0.2101,3.0448,3.6967,True,3.0440
132,unknown,orbit_right_055,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_055.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5893,0.5093,0.8570,0.8600,0.9043,0.0443,0.0851,3.0432,3.6382,True,3.0429
133,unknown,orbit_right_078,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_078.json,120,1.0500,4.0229,2.9729,2.9729,0.0800,0.7273,0.6473,0.6473,0.8600,1.0158,0.1558,0.2113,3.0466,3.4474,True,3.0426
134,unknown,orbit_right_028,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_028.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5860,0.5060,0.6154,0.8600,0.9728,0.1128,0.1894,3.0445,3.3396,True,3.0424
135,unknown,tracking_zigzag_062,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_062.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5815,0.5015,0.8454,0.8600,0.9148,0.0548,0.1095,3.0421,3.5071,True,3.0416
136,unknown,orbit_right_023,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_023.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5784,0.4984,0.6178,0.8600,0.7692,0.0908,0.1520,3.0425,3.3706,True,3.0411
137,unknown,orbit_left_064,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_064.json,120,1.0500,4.0398,2.9898,2.9898,0.0800,-0.4729,0.5529,0.9145,0.8600,0.7059,0.1541,0.1864,3.0444,3.6292,True,3.0405
138,unknown,orbit_left_074,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_074.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4064,0.4864,0.6474,0.8600,0.9282,0.0682,0.2152,3.0399,3.3033,True,3.0392
139,unknown,tracking_zigzag_058,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_058.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5625,0.4825,0.8457,0.8600,0.9400,0.0800,0.1599,3.0396,3.6506,True,3.0385
140,unknown,tracking_zigzag_078,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_078.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5621,0.4821,0.8687,0.8600,1.0169,0.1569,0.3137,3.0425,3.7668,True,3.0385
141,unknown,orbit_left_040,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_040.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.4008,0.4808,0.7516,0.8600,0.8870,0.0270,0.0780,3.0384,3.3901,True,3.0383
142,unknown,orbit_left_029,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_029.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.3943,0.4743,0.5879,0.8600,0.7523,0.1077,0.2216,3.0392,3.2136,True,3.0373
143,unknown,orbit_left_039,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_039.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.3859,0.4659,0.6992,0.8600,0.5402,0.3198,0.3344,3.0528,3.4694,True,3.0360
144,unknown,orbit_left_027,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_027.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.3841,0.4641,0.5288,0.8600,0.8265,0.0335,0.1508,3.0359,3.5483,True,3.0357
145,unknown,orbit_left_005,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_005.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.3826,0.4626,0.5037,0.8600,0.9093,0.0493,0.2013,3.0359,3.2629,True,3.0355
146,unknown,tracking_zigzag_002,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_002.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5422,0.4622,0.7443,0.8600,1.0150,0.1550,0.3099,3.0394,3.3714,True,3.0354
147,unknown,tracking_zigzag_039,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_039.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.5418,0.4618,1.0078,0.8600,0.9315,0.0715,0.1430,3.0362,3.6574,True,3.0353
148,unknown,tracking_zigzag_030,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_030.json,120,1.0500,3.9738,2.9238,2.9238,0.0800,0.8878,0.8078,1.1130,0.8600,0.9477,0.0877,0.1754,3.0347,3.4291,True,3.0334
149,unknown,arc_left_push_015,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_015.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.3643,0.4443,0.5753,0.8600,0.8289,0.0311,0.1099,3.0329,3.3929,True,3.0327
150,unknown,arc_left_push_002,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_002.json,120,1.0500,4.0220,2.9720,2.9759,0.0800,-0.5104,0.5904,0.8231,0.8600,0.7507,0.1093,0.1093,3.0321,3.3630,True,3.0301
151,unknown,arc_left_push_048,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_048.json,120,1.0500,4.0500,3.0000,3.0904,0.0800,-0.3423,0.4223,0.4433,0.8600,0.9970,0.1370,0.1377,3.0327,3.4943,True,3.0296
152,unknown,arc_left_push_087,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_087.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.3421,0.4221,0.6282,0.8600,0.8682,0.0082,0.0578,3.0296,3.3333,True,3.0295
153,unknown,tracking_zigzag_004,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_004.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.4970,0.4170,0.5731,0.8600,0.9510,0.0910,0.1819,3.0302,3.2649,True,3.0288
154,unknown,tracking_zigzag_031,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_031.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.4939,0.4139,0.5701,0.8600,1.0130,0.1530,0.3060,3.0323,3.3292,True,3.0284
155,unknown,arc_left_push_088,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_088.json,120,1.0500,4.0500,3.0000,3.0226,0.0800,-0.3315,0.4115,0.4293,0.8600,0.7304,0.1296,0.1296,3.0309,3.1544,True,3.0281
156,unknown,tracking_zigzag_097,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_097.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.4696,0.3896,0.9217,0.8600,0.9159,0.0559,0.1118,3.0257,3.6246,True,3.0252
157,unknown,orbit_right_084,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_084.json,120,1.0500,3.9899,2.9399,2.9460,0.0800,0.7930,0.7130,0.7515,0.8600,0.7664,0.0936,0.2458,3.0266,3.6067,True,3.0251
158,unknown,orbit_left_056,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_056.json,120,1.0500,3.9721,2.9221,2.9221,0.0800,-0.7008,0.7808,1.5141,0.8600,0.8530,0.0070,0.0979,3.0247,4.6269,True,3.0246
159,unknown,orbit_right_082,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_082.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.4629,0.3829,0.6175,0.8600,1.0694,0.2094,0.2389,3.0316,3.6943,True,3.0243
160,unknown,orbit_left_078,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_078.json,120,1.0500,3.9037,2.8537,2.8570,0.0800,-0.9200,1.0000,1.9548,0.8600,1.0608,0.2008,0.2153,3.0305,5.4689,True,3.0239
161,unknown,tracking_zigzag_003,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_003.json,120,1.0500,4.0038,2.9538,2.9538,0.0800,0.7261,0.6461,1.0807,0.8600,0.9163,0.0563,0.1127,3.0241,3.4854,True,3.0236
162,unknown,orbit_left_080,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_080.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.2964,0.3764,0.6395,0.8600,0.6809,0.1791,0.2277,3.0288,3.6154,True,3.0235
163,unknown,arc_left_push_037,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_037.json,120,1.0500,4.0500,3.0000,3.2768,0.0800,-0.2886,0.3686,0.5804,0.8600,0.9543,0.0943,0.1504,3.0240,4.0723,True,3.0226
164,unknown,orbit_right_068,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_068.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.4484,0.3684,0.6465,0.8600,0.9182,0.0582,0.1353,3.0231,3.7878,True,3.0225
165,unknown,tracking_zigzag_044,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_044.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.4479,0.3679,0.8145,0.8600,0.9614,0.1014,0.2027,3.0242,3.4502,True,3.0225
166,unknown,arc_left_push_011,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_011.json,120,1.0500,3.9968,2.9468,3.1502,0.0800,-0.5875,0.6675,0.6790,0.8600,0.9274,0.0674,0.0910,3.0222,3.5713,True,3.0215
167,unknown,orbit_left_003,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_003.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.2691,0.3491,0.4602,0.8600,0.7522,0.1078,0.1316,3.0222,3.7159,True,3.0202
168,unknown,orbit_right_049,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_049.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.4289,0.3489,0.6816,0.8600,0.6603,0.1997,0.2375,3.0268,3.8317,True,3.0202
169,unknown,dolly_push_in_032,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_032.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.2684,0.3484,0.4096,0.8600,0.9485,0.0885,0.1066,3.0215,3.1758,True,3.0202
170,unknown,tracking_zigzag_017,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_017.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.2584,0.3384,0.9088,0.8600,0.9509,0.0909,0.1817,3.0204,3.9351,True,3.0190
171,unknown,dolly_push_in_043,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_043.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.2465,0.3265,0.4253,0.8600,0.7602,0.0998,0.1003,3.0194,3.4591,True,3.0177
172,unknown,tracking_zigzag_040,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_040.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.2421,0.3221,1.0458,0.8600,0.9328,0.0728,0.1456,3.0181,4.0962,True,3.0172
173,unknown,tracking_zigzag_012,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_012.json,120,1.0500,4.0366,2.9866,2.9866,0.0800,0.4937,0.4137,0.5658,0.8600,0.9676,0.1076,0.2152,3.0171,3.1479,True,3.0151
174,unknown,dolly_push_in_044,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_044.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.3697,0.2897,0.3884,0.8600,0.8777,0.0177,0.0759,3.0140,3.3330,True,3.0140
175,unknown,tracking_zigzag_080,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_080.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.3662,0.2862,0.6053,0.8600,1.0135,0.1535,0.3069,3.0175,3.5144,True,3.0136
176,unknown,arc_left_push_062,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_062.json,120,1.0500,4.0500,3.0000,3.0508,0.0800,-0.2049,0.2849,0.3675,0.8600,0.9040,0.0440,0.0716,3.0138,3.3147,True,3.0135
177,unknown,arc_left_push_099,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_099.json,120,1.0500,4.0500,3.0000,3.4576,0.0800,-0.2019,0.2819,0.3305,0.8600,0.7695,0.0905,0.1197,3.0146,4.1465,True,3.0132
178,unknown,orbit_left_055,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_055.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.1991,0.2792,0.5555,0.8600,1.0308,0.1708,0.2463,3.0178,3.5718,True,3.0130
179,unknown,arc_left_push_096,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_096.json,120,1.0500,4.0500,3.0000,3.2646,0.0800,-0.1990,0.2790,0.3077,0.8600,0.9657,0.1057,0.1059,3.0148,3.6988,True,3.0129
180,unknown,tracking_zigzag_000,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_000.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.3511,0.2711,0.5187,0.8600,0.9922,0.1322,0.2643,3.0151,3.2611,True,3.0122
181,unknown,tracking_zigzag_076,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_076.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.1876,0.2676,0.8852,0.8600,1.0022,0.1422,0.2843,3.0153,4.1153,True,3.0119
182,unknown,tracking_zigzag_055,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_055.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.3439,0.2639,0.7440,0.8600,0.9581,0.0981,0.1961,3.0132,3.6301,True,3.0116
183,unknown,dolly_push_in_013,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_013.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.1756,0.2556,0.2915,0.8600,0.9892,0.1292,0.1383,3.0136,3.1379,True,3.0109
184,unknown,dolly_push_in_066,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_066.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.3223,0.2423,0.2824,0.8600,1.0003,0.1403,0.1526,3.0130,3.0717,True,3.0098
185,unknown,dolly_push_in_019,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_019.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.3120,0.2320,0.3244,0.8600,0.9554,0.0954,0.1002,3.0105,3.1443,True,3.0090
186,unknown,tracking_zigzag_026,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_026.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.1506,0.2306,0.7097,0.8600,0.9926,0.1326,0.2651,3.0118,3.8150,True,3.0089
187,unknown,arc_left_push_041,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_041.json,120,1.0500,4.0500,3.0000,3.1412,0.0800,-0.1438,0.2238,0.3290,0.8600,0.8587,0.0013,0.0542,3.0083,3.5947,True,3.0083
188,unknown,tracking_zigzag_070,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_070.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.3028,0.2228,0.3778,0.8600,0.9491,0.0891,0.1781,3.0096,3.1481,True,3.0083
189,unknown,dolly_push_in_042,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_042.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.2921,0.2121,0.2968,0.8600,0.7534,0.1066,0.1231,3.0094,3.2172,True,3.0075
190,unknown,dolly_push_in_081,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_081.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.2821,0.2021,0.3352,0.8600,0.9160,0.0560,0.0918,3.0073,3.1916,True,3.0068
191,unknown,tracking_zigzag_041,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_041.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.2734,0.1934,0.3467,0.8600,0.9367,0.0767,0.1534,3.0072,3.2057,True,3.0062
192,unknown,tracking_zigzag_059,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_059.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.2717,0.1917,0.6864,0.8600,0.9145,0.0545,0.1090,3.0066,3.4546,True,3.0061
193,unknown,arc_left_push_092,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_092.json,120,1.0500,3.9996,2.9496,3.2289,0.0800,-0.4997,0.5797,0.5797,0.8600,1.0111,0.1511,0.1869,3.0098,3.7726,True,3.0060
194,unknown,arc_left_push_031,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_031.json,120,1.0500,4.0500,3.0000,3.0246,0.0800,-0.1103,0.1903,0.4055,0.8600,0.6908,0.1692,0.1692,3.0108,3.2382,True,3.0060
195,unknown,dolly_push_in_059,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_059.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.1037,0.1837,0.2259,0.8600,0.9858,0.1258,0.1443,3.0083,3.1692,True,3.0056
196,unknown,dolly_push_in_045,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_045.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.2624,0.1824,0.1824,0.8600,0.8850,0.0250,0.0390,3.0056,3.1228,True,3.0055
197,unknown,dolly_push_in_006,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_006.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.1016,0.1816,0.2132,0.8600,0.8607,0.0007,0.0639,3.0055,3.1670,True,3.0055
198,unknown,tracking_zigzag_036,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_036.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.0975,0.1775,0.4662,0.8600,0.9193,0.0593,0.1186,3.0058,3.4914,True,3.0052
199,unknown,dolly_push_in_039,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_039.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.0964,0.1764,0.2380,0.8600,0.8987,0.0387,0.0649,3.0054,3.1971,True,3.0052
200,unknown,dolly_push_in_053,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_053.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.2485,0.1685,0.4024,0.8600,0.9178,0.0578,0.0578,3.0053,3.4141,True,3.0047
201,unknown,dolly_push_in_070,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_070.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,-0.0738,0.1538,0.2228,0.8600,0.8441,0.0159,0.0257,3.0040,3.1121,True,3.0039
202,unknown,dolly_push_in_002,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_002.json,120,1.0500,4.0500,3.0000,3.0000,0.0800,0.2331,0.1531,0.2711,0.8600,0.8697,0.0097,0.0859,3.0039,3.2497,True,3.0039
